APOE,0.00065070624
MYOF,0.0006409682
ENSG00000167747,0.0006339304
IKZF3,0.00062546856
C5AR1,0.0006081667
TREML1,0.0006073329
KLRK1,0.0005838989
LTBP1,0.00057035236
GADD45G,0.00055178447
GP9,0.0005496953
GNLY,0.00054341153
NUDCD2,0.0005357
GAS6,0.0005256694
ERAL1,0.0005204906
CTTN,0.0004957433
TSPAN18,0.00046658327
CALU,0.00044313073
FCGR3B,0.00041266545
ABI3,0.0004092442
BAMBI,0.00039274653
CCL4L2,0.0003907871
SLAMF8,0.00038729893
CCR2,0.0003849362
HBB,0.00038370243
ITM2A,0.00036465682
AQP9,0.00033427903
SLC22A23,0.0003321074
BPI,0.00028332
LGALS12,0.0002682915
CD209,0.0002137806
MARCO,0.00020041926
S100P,0.0001712873
RBP7,0.00015161427
LGALS3,0.00010134172
MSR1,7.8324054e-05
PADI4,6.664366e-05
GFRA2,5.581654e-05
MS4A6A,5.1129085e-05
SERPINB2,-1.9298504e-05
RYR3,-3.3036486e-05
CCL4,-5.0370603e-05
CYP27A1,-5.411247e-05
ME1,-6.700118e-05
CD3G,-0.000104836494
ABLIM3,-0.00015717385
STEAP4,-0.00018382417
TRAC,-0.00021502847
CLEC1B,-0.00023986834
XPNPEP1,-0.00025632745
CLCN4,-0.00029972152
KIFC3,-0.0003699262
SPTB,-0.00040216508
CFD,-0.0004108823
TMEM40,-0.00041884967
NECAB3,-0.00041935584
CCT2,-0.00043608606
CYP1B1,-0.0004403421
CCR4,-0.0004562567
CD300LB,-0.0004782684
IL6,-0.00051551545
LY9,-0.00051841454
CCDC167,-0.00052491075
MCEMP1,-0.00055903604
PID1,-0.0006088898
LRRC32,-0.0006102589
PTCRA,-0.0006627727
CD2,-0.0006716509
EIF2AK1,-0.0006968507
SYNGR1,-0.0007032815
NID1,-0.0007708455
NRG1,-0.00077279104
LY6G6F,-0.0007878958
NCAPD2,-0.0008024615
TRIB2,-0.00082939985
SLC35F2,-0.00088656694
CCDC14,-0.00090520084
PF4,-0.0009254765
RCC1,-0.0009864932
MNDA,-0.0009999746
DDX39A,-0.0010007946
FGFBP2,-0.001050663
PMP22,-0.0011318432
MYBL2,-0.0011348857
UCK2,-0.0011495366
HPGD,-0.0012248339
THOP1,-0.0012782197
GNAZ,-0.0012819231
MAFB,-0.0013730527
ITGA6,-0.0013984264
ACADM,-0.0014248166
MINDY2,-0.0014693257
INPP4B,-0.0014802066
E2F2,-0.0014944456
IER5L,-0.001566126
SLC5A6,-0.0015667989
S100A8,-0.0015804176
MSANTD3,-0.0016584331
CMIP,-0.0016744843
SH3BP5,-0.0017246873
CDCA7,-0.0017404965
BRD8,-0.0017541801
DYNC2I2,-0.0017961529
GMNN,-0.0017997908
FCAR,-0.0018438157
PRPF19,-0.0018730462
CIP2A,-0.0018926356
ARMC6,-0.0019338117
NCKAP1,-0.0019905441
YES1,-0.0020770435
PDCD10,-0.0021668426
DGKD,-0.0022121763
SELP,-0.0022195738
ZNF778,-0.0022393768
IFIT3,-0.0022843797
SLC38A1,-0.0023427617
POLR2H,-0.0023708022
BMP6,-0.0024244997
TSC22D1,-0.0024277659
SIGLEC10,-0.002430642
SDF2L1,-0.0024379916
MGAT4B,-0.0025322838
MZT1,-0.0025379462
PHLDA1,-0.0025673094
CKAP4,-0.0025706019
ID1,-0.0026162816
