ENDOD1,0.008698297
STEAP4,0.0086194705
NDUFB6,0.008570559
PCP2,0.008386682
OTUD1,0.008311688
PEA15,0.008239093
PRXL2B,0.008080663
PDCD10,0.008043723
TNNT1,0.0078880275
YEATS4,0.007852776
ARV1,0.007842404
SH3BP5,0.0075189564
MPO,0.0074048545
GYPC,0.007107797
IL32,0.0070341136
DHCR7,0.0069427746
HES6,0.006694283
MFGE8,0.0066061453
CD82,0.0065875174
C11orf24,0.0065264115
RGCC,0.0064728064
CCDC50,0.0063714017
MAGED2,0.0063582994
MAPRE2,0.00608169
CFAP298,0.005858958
SMC1A,0.0057789665
HSD17B4,0.005694437
EPB41L3,0.005692454
FOXRED2,0.0055183433
CD151,0.0054909587
ATAD3A,0.0054882006
ADGRG5,0.0053414362
BORA,0.0052153445
RAB20,0.005170312
HSPH1,0.005152328
SLC43A3,0.0050708093
MAX,0.004851477
SIAE,0.0048471475
SLC38A5,0.0048356443
GRK5,0.0048116227
DAG1,0.0045563304
ZMYND19,0.004482949
NUP210,0.0043893643
CTNS,0.0041800244
PROSER2,0.004052104
ELOVL7,0.0040047592
DSE,0.003884131
BCL2L1,0.0037612678
BTG3,0.0037390774
VDR,0.0037184618
CTTN,0.0037004217
PYHIN1,0.0036731504
CCL4L2,0.003662881
CXCL8,0.0034633502
SLC39A8,0.0033640596
GSTM3,0.0033294195
KLRG1,0.0030281353
ACADM,0.0030028445
ST14,0.0029741104
DNAJC9,0.0029094385
TOX,0.0028105513
ARMCX3,0.0027804393
HELLS,0.0026980692
MS4A6A,0.0026954194
HGF,0.002608344
TRGC2,0.0025993106
PTTG1,0.0025814888
VWF,0.0024921848
BEX1,0.002431494
C1orf21,0.0023930976
PTCRA,0.002342642
TIMM10,0.0022244162
UROD,0.002180652
MOB1B,0.001968593
ICAM5,0.0019641896
FSTL1,0.0019355336
TSPAN2,0.0018793163
KIF3C,0.0017981422
CD96,0.001783418
KLRK1,0.001717336
STON2,0.0017038386
NUP37,0.0016996865
CCDC9B,0.001589768
H2AC6,0.0015873741
GTF2E1,0.0014813904
POLE,0.001441718
DSN1,0.0012862068
MOB3C,0.0012777558
ZMYND8,0.0012638527
B3GNT2,0.0011420915
ZNF503,0.0011268276
C21orf58,0.0010965315
GNLY,0.0010954903
CPXM1,0.0009182603
CD3D,0.00088636274
IRF8,0.00084716984
CDCA7,0.00081240135
HOPX,0.0007647014
MMP2,0.00075721485
TSPAN9,0.00075526995
ASF1B,0.0006824754
LPAR5,0.0005890489
CLC,0.0005541551
CDK2,0.000511439
SESN2,0.00046131245
ZFYVE21,0.0004284935
MCM6,0.0003978568
SLC24A3,0.0003929095
TRAC,0.00037721192
RAB13,0.00037400052
BAMBI,0.00035618304
SERPINA1,0.00034446432
CD247,0.0003333859
TSC22D1,0.00032076304
JAM3,0.00027484578
TTLL7,0.00022609526
FRMD4B,0.00021206992
E2F2,0.00020280294
PRF1,0.00019726797
ZAP70,0.00019187354
CD3G,0.00018731522
AVP,0.00013958862
MINPP1,0.00013234362
ATP7B,0.00011255117
KLRB1,0.00011160532
FREM1,0.00010384491
LANCL3,7.21828e-05
CALN1,5.121615e-05
IL7R,1.846288e-05
TRBC1,1.03743605e-05
HROB,-1.4546484e-06
IL2RB,-4.0004004e-05
FIGNL1,-8.1832e-05
TACC3,-8.4414554e-05
KPNA2,-0.00014002745
TIE1,-0.00015251419
OSBP2,-0.00020795164
ANKRD33B,-0.00024975027
FAM83F,-0.00026159067
CD28,-0.00026860903
FGFBP2,-0.00027030671
EGR3,-0.00027675554
ARG2,-0.000300742
CHAF1B,-0.00032162783
PDE2A,-0.00032553403
CENPM,-0.00033998134
STAP1,-0.00035255705
EMILIN1,-0.00035393581
ADGRG6,-0.00037030492
CD6,-0.00039561975
RORA,-0.00041426683
TSPAN18,-0.0004194045
IFT25,-0.00042470824
GGCT,-0.00043927543
TMEM158,-0.0004589744
TXK,-0.00048219465
CDC42BPA,-0.00048697053
GP6,-0.0005152204
CD3E,-0.0005222389
HSP90AA1,-0.00053406355
EGLN3,-0.0005955785
SH2D1A,-0.0006065742
NCKAP1,-0.0006695847
PRKG2,-0.0007050146
MDC1,-0.0007126704
RHOH,-0.0007199908
FBN1,-0.00075871655
RAB6B,-0.00080428075
MAPK12,-0.0008364856
CCR4,-0.00084133947
CAV2,-0.000863167
PIM2,-0.0009503495
MS4A3,-0.0009515254
LRP12,-0.00097537617
PAWR,-0.0010340167
HLF,-0.0010587907
WASF1,-0.0010643473
TMA7B,-0.0010923697
PCYT1B,-0.0011079202
PRKG1,-0.0011490753
RHEX,-0.0011599984
PEAR1,-0.0011672301
SLC22A23,-0.0011931676
INPP4B,-0.0012084872
SPOCK2,-0.001221971
SPNS2,-0.0012502737
HPGDS,-0.0013282932
LBH,-0.0013413992
DTL,-0.0013716652
BACE2,-0.0014264737
B4GALT2,-0.0014344829
DAB2,-0.0015195734
UNG,-0.001538116
CAVIN1,-0.0015912943
PDZK1IP1,-0.001595814
CENPK,-0.0016020744
ERG,-0.0016118394
MYCT1,-0.0016464108
KCNK5,-0.0016548425
CARD11,-0.0016605259
TFR2,-0.001708937
PATJ,-0.0017465603
PDHA1,-0.0017858746
CYP7B1,-0.0017974424
SCD,-0.001811303
CDKN2C,-0.0018195817
ABLIM1,-0.00185458
SASS6,-0.0018628396
PCLAF,-0.001868429
HOXB3,-0.0018870116
SYTL4,-0.0018937397
GNAZ,-0.0019030307
RYR3,-0.0019179537
CTDSPL,-0.0019180654
TIMELESS,-0.0019331836
TMEM263,-0.001940439
WDR76,-0.0019580147
HTR1F,-0.0020019114
TMCC2,-0.0020202394
ALDH5A1,-0.0020430975
FUT8,-0.0020681387
POLA2,-0.0020783485
STIL,-0.002117024
MSH2,-0.0021206362
IKZF3,-0.0021289575
SOCS2,-0.0021472787
GNGT2,-0.0021627427
CCND3,-0.0021705334
PTK7,-0.0021739681
CRACD,-0.0021914258
RBPMS,-0.0022189463
CD34,-0.002287375
GDF11,-0.0023425655
SLC18A2,-0.0023942462
PLPP3,-0.0024030884
CABLES1,-0.002424801
PPIL1,-0.0024629913
IDH2,-0.0024990113
EFHC2,-0.0025065395
FEN1,-0.002542098
ZNF521,-0.0025490464
TCF7,-0.0025619755
CDT1,-0.00259916
SYNGAP1,-0.0026000151
SYNE2,-0.0026046764
KCNH2,-0.0026090243
ESYT1,-0.002621734
LXN,-0.0026410448
AEBP1,-0.0026972871
ABLIM3,-0.0027017784
BMP6,-0.0027023258
PTGES3L,-0.002722756
