pcr_duplicate_count,likelihood
948,0.974044025740259
950,0.974044025740259
951,0.974044025740259
952,0.974044025740259
953,0.974044025740259
954,0.974044025740259
955,0.974044025740259
956,0.974044025740259
957,0.974044025740259
959,0.974044025740259
961,0.974044025740259
962,0.974044025740259
963,0.974044025740259
965,0.974044025740259
966,0.974044025740259
967,0.974044025740259
968,0.974044025740259
969,0.974044025740259
970,0.974044025740259
971,0.974044025740259
973,0.974044025740259
974,0.974044025740259
975,0.974044025740259
976,0.974044025740259
977,0.974044025740259
980,0.974044025740259
982,0.974044025740259
984,0.974044025740259
985,0.974044025740259
987,0.974044025740259
988,0.974044025740259
989,0.974044025740259
991,0.974044025740259
992,0.974044025740259
995,0.974044025740259
997,0.974044025740259
998,0.974044025740259
999,0.974044025740259
1001,0.974044025740259
1003,0.974044025740259
1005,0.974044025740259
1007,0.974044025740259
1008,0.974044025740259
1009,0.974044025740259
1011,0.974044025740259
1014,0.974044025740259
1018,0.974044025740259
1026,0.974044025740259
1028,0.974044025740259
1031,0.974044025740259
1036,0.974044025740259
1040,0.974044025740259
1045,0.974044025740259
1046,0.974044025740259
1047,0.974044025740259
1053,0.974044025740259
1055,0.974044025740259
1056,0.974044025740259
1063,0.974044025740259
1067,0.974044025740259
1080,0.974044025740259
1089,0.974044025740259
1102,0.974044025740259
1105,0.974044025740259
1109,0.974044025740259
1139,0.974044025740259
1175,0.974044025740259
1186,0.974044025740259
1197,0.974044025740259
1331,0.974044025740259
1472,0.974044025740259
