pcr_duplicate_count,likelihood
325,0.9789710405992023
326,0.9790120283181039
327,0.9790530160370055
328,0.9790940037559075
329,0.9791349914748086
330,0.9791759791937107
331,0.9792169669126123
332,0.9792579546315143
333,0.9792989423504159
334,0.9793399300693175
335,0.9793809177882196
336,0.9794219055071212
337,0.9794628932260228
338,0.9795038809449244
339,0.9795448686638264
340,0.979585856382728
341,0.97962684410163
342,0.9796678318205312
343,0.9797088195394332
344,0.9797498072583348
345,0.9808052627536816
346,0.9808288321461962
347,0.9808524015387108
348,0.9808759709312258
349,0.9808995403237404
350,0.9809231097162554
351,0.98094667910877
352,0.9809702485012846
353,0.9809938178937996
354,0.9810173872863146
355,0.9810409566788292
356,0.9810645260713438
357,0.9810880954638583
358,0.9811116648563734
359,0.9811352342488884
360,0.981158803641403
361,0.9811823730339175
362,0.9812059424264326
363,0.9812295118189476
364,0.9812530812114622
365,0.9812766506039767
366,0.9813002199964918
367,0.9813237893890063
368,0.9813473587815214
369,0.9813709281740359
370,0.9812664722503448
371,0.9812267948073203
372,0.9811871173642968
373,0.9811474399212723
374,0.9811077624782483
375,0.9810680850352242
376,0.9810284075922002
377,0.9809887301491762
378,0.9809490527061517
379,0.9809093752631277
380,0.9808696978201037
381,0.9808300203770797
382,0.9807903429340552
383,0.9807506654910316
384,0.9807109880480072
385,0.9806713106049831
386,0.9806316331619591
387,0.9805919557189351
388,0.9805522782759106
389,0.9805126008328866
390,0.9804729233898626
391,0.9804332459468386
392,0.9803935685038145
393,0.9803538910607901
394,0.9803142136177665
395,0.980274536174742
396,0.980234858731718
397,0.980195181288694
398,0.98015550384567
399,0.9801158264026455
400,0.9800761489596215
401,0.9800364715165975
402,0.9799967940735734
403,0.9799571166305494
404,0.9799174391875249
405,0.9798261382362994
406,0.9797874278396583
407,0.9797487174430173
408,0.9797100070463762
409,0.9796712966497352
410,0.9796325862530941
411,0.9795938758564531
412,0.979555165459812
413,0.979516455063171
414,0.9794777446665299
415,0.9794390342698889
416,0.9794003238732478
417,0.9793616134766068
418,0.9793229030799657
419,0.9792841926833247
420,0.9792454822866836
421,0.9792067718900426
422,0.9791680614934015
423,0.9791293510967605
424,0.9790906407001194
425,0.9790519303034784
426,0.9790132199068373
427,0.9789745095101963
428,0.9789357991135552
429,0.9788970887169142
430,0.9788583783202731
431,0.9788196679236321
432,0.978780957526991
433,0.9787422471303504
434,0.9787035367337089
435,0.9786648263370679
436,0.9786261159404268
437,0.9785874055437862
438,0.9785486951471447
439,0.9785099847505037
440,0.9784712743538626
441,0.978432563957222
442,0.9783938535605805
443,0.9783551431639395
444,0.9783164327672984
445,0.9782777223706578
446,0.9782390119740167
447,0.9782003015773753
448,0.9781615911807342
449,0.9781228807840936
450,0.9780841703874525
451,0.978045459990811
452,0.9780067495941704
453,0.9779680391975294
454,0.9779293288008883
455,0.9778906184042468
456,0.9778519080076062
457,0.9778131976109652
458,0.9777744872143241
459,0.9777357768176831
460,0.977697066421042
461,0.977658356024401
462,0.9776196456277599
463,0.9775809352311189
464,0.9775422248344778
465,0.9775035144378368
466,0.9774648040411957
467,0.9774260936445547
468,0.9773873832479136
469,0.9773486728512726
470,0.9773099624546315
471,0.9772712520579905
472,0.9772325416613494
473,0.9771938312647084
474,0.9771551208680673
475,0.9771164104714263
476,0.9770777000747852
477,0.9770389896781442
478,0.9770002792815031
479,0.9769615688848621
480,0.976922858488221
481,0.97688414809158
482,0.9768454376949389
483,0.9768067272982979
484,0.9767680169016568
485,0.9767293065050158
486,0.9766905961083747
487,0.9766518857117341
488,0.9766131753150926
489,0.9765744649184516
490,0.9765357545218105
491,0.9764970441251699
492,0.9764583337285284
493,0.9764196233318874
494,0.9763809129352463
495,0.9754056603100998
496,0.9754056603100998
497,0.9754056603100998
498,0.9754056603100998
499,0.9754056603100998
500,0.9754056603100998
501,0.9754056603100998
502,0.9754056603100998
503,0.9754056603100998
504,0.9754056603100998
505,0.9754056603100998
506,0.9754056603100998
507,0.9754056603100998
508,0.9754056603100998
509,0.9754056603100998
510,0.9754056603100998
511,0.9754056603100998
512,0.9754056603100998
513,0.9754056603100998
514,0.9754056603100998
515,0.9754056603100998
516,0.9754056603100998
517,0.9754056603100998
518,0.9754056603100998
519,0.9754056603100998
520,0.9754056603100998
521,0.9754056603100998
522,0.9754056603100998
523,0.9754056603100998
524,0.9754056603100998
525,0.9754056603100998
