,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
11570,SERP2,0.692939335191108,0.00194070626799602,0.00671706118110812,-0.00283564864511607,0.808409260709557
11571,TMEM43,0.693001790262353,-0.0119995003943708,0.0413128898135247,-0.0653118906022663,0.808412251746715
11572,GFRA2,0.69329684206936,-0.000752108235291795,0.000921554599765292,-0.00242577107034888,0.808686551525425
11573,ABHD2,0.693673123147171,-0.0167718485355337,0.0328358252087308,-0.0663795222797983,0.808985641631287
11574,PLVAP,0.693635153788549,-0.00307387366852387,0.00398944254594445,-0.0101371898829922,0.808985641631287
11575,SIPA1L1,0.693890641375398,0.000810251026977599,0.0244673904400996,-0.0228468883861444,0.809169406244935
11576,RAPGEFL1,0.69410355430225,0.00438025699418683,0.0154576833693125,-0.00669716938093884,0.80934776917517
11577,MIF4GD,0.694241396154269,0.00950942492982643,0.0517069867272795,-0.0326881368676266,0.809434114970124
11578,OCIAD1,0.6942975391261,-0.00737441365452429,0.04465396040075,-0.0594027877097986,0.809434114970124
11579,PCDHA13,0.6945517669413,-0.00130856973777491,0.00326186871007704,-0.00587900818562686,0.80966057087604
11580,EIF2B3,0.694640883059987,-0.0118819756330073,0.01814171284202,-0.0419056641080346,0.809694528458005
11581,MTMR3,0.694734149520813,0.0221992065541046,0.0733965205091918,-0.0289981074009827,0.809733317522834
11582,ZNF770,0.695021072169287,0.00662220259389187,0.0297847709699224,-0.0165403657821387,0.809997792448717
11583,ZSCAN29,0.695101395029164,-0.011665454732024,0.0259620388868099,-0.0492929483508578,0.810021465087081
11584,TBC1D25,0.695229229837365,0.0105480461478382,0.0351200997512495,-0.0140240074555731,0.810100495886115
11585,CAB39L,0.695380777059143,0.0089255207659934,0.0306241354304788,-0.012773093898492,0.810165497020126
11586,NUP58,0.695405056191672,0.017821927060891,0.0655990912308788,-0.0299552371090968,0.810165497020126
11587,KNSTRN,0.696106238464898,0.00157454478494939,0.0200620994345425,-0.0169130098646437,0.810865708700256
11588,RTN4RL1,0.696126228509303,-0.000328006525753163,0.000703327038090328,-0.00135934008959665,0.810865708700256
11589,RAB11A,0.696211036743384,-0.00206426496505369,0.0286717316030137,-0.0328002615331211,0.81089451841938
11590,MYBL2,0.6966917575738,-0.00303061085248272,0.00444053237412196,-0.0105017540790874,0.811384412746432
11591,SLC27A1,0.697030006300917,0.00680929543139652,0.0375328645030703,-0.0239142736402773,0.811708310331272
11592,REEP6,0.697179397070707,-0.00469525752659312,0.0102059751284017,-0.019596490181588,0.811812241344065
11593,APEX2,0.6972510652161,0.0106694871233397,0.0355485637070424,-0.0142095894603629,0.811825660164489
11594,CHD6,0.697605304929205,0.0167877521578256,0.0648966280182658,-0.0313211237026146,0.812131065364768
11595,NUB1,0.697634291204145,-0.0182475155563357,0.0347321668656985,-0.07122719797837,0.812131065364768
11596,TFG,0.697693868274548,0.00755432836687886,0.0616717765281685,-0.0465631197944108,0.812131065364768
11597,GPR65,0.69811659809021,0.00123321136605688,0.00501683492216261,-0.00255041219004885,0.812459597641708
11598,HADHB,0.698156680474601,0.0119805111854002,0.0636599759346907,-0.0396989535638903,0.812459597641708
11599,PPP1R21,0.69812075110561,-0.00270896773572515,0.0319953464073189,-0.0374132818787692,0.812459597641708
11600,MAP3K15,0.698320975084669,0.000512396771302694,0.00837542081752205,-0.00735062727491666,0.812525085925687
11601,NFYC,0.698333347297666,-0.012507826239243,0.0267424546341394,-0.0517581071126254,0.812525085925687
11602,APPL2,0.698448865983035,-0.0150180955307238,0.0374182454524848,-0.0674544365139323,0.812589449494829
11603,SCYL1,0.698582393164063,-0.00985192732073242,0.0278869308334811,-0.0475907854749459,0.81260471759122
11604,TPX2,0.698573434027968,-0.00618206181983151,0.0150321547494109,-0.0273962783890739,0.81260471759122
11605,DAB1,0.698698476239053,0.00157005835620301,0.00555039205098456,-0.00241027533857853,0.812669714112429
11606,ESCO2,0.698913639125535,-0.0010525894567805,0.00123312280383227,-0.00333830171739328,0.812707947002204
11607,FN3KRP,0.698929185988049,0.0128719194734619,0.0555710629106832,-0.0298272239637594,0.812707947002204
11608,MPL,0.698972185268083,0.0221246984375603,0.0778808043819663,-0.0336314075068458,0.812707947002204
11609,PTPN11,0.69888294675923,-0.00672368601445608,0.00995953798372383,-0.023406910012636,0.812707947002204
11610,ASB8,0.69913042565131,-0.00734955664150327,0.045354502143474,-0.0600536154264806,0.812821919503995
11611,CC2D1B,0.699298930482414,-0.00320122062467566,0.0181619758769043,-0.0245644171262556,0.812947804982485
11612,EIF2AK3,0.699587869898861,0.0120734392805898,0.0518979945124861,-0.0277511159513065,0.813213664131487
11613,PLEKHA2,0.699810903692458,0.0114797657410695,0.0431767405932354,-0.0202172091110964,0.813361448876298
11614,TAF15,0.699835521354966,0.0119221313857576,0.0611842979626765,-0.0373400351911613,0.813361448876298
